timestamp,open,high,low,close,volume,log_return,atr_14,close_zscore_50
2023-04-29 16:00:00,29261.0,29280.3,29232.0,29269.0,1971.494,0.00027336408849541554,82.67142857142919,-0.4204461397812712
2023-04-29 17:00:00,29269.0,29271.1,29010.1,29140.0,6281.152,-0.004417134679382561,96.96428571428623,-1.307341140479529
2023-04-29 18:00:00,29140.0,29200.0,29107.1,29164.2,2292.49,0.0008301289234640497,95.81428571428634,-1.1586123592765138
2023-04-29 19:00:00,29164.2,29298.0,29150.6,29219.6,2811.385,0.0018977872843962853,100.5785714285721,-0.7612568420122419
2023-04-29 20:00:00,29219.6,29254.3,29176.0,29207.1,1506.571,-0.00042788657208827556,99.95714285714348,-0.844534102393373
2023-04-29 21:00:00,29207.1,29238.9,29147.1,29214.1,1329.457,0.00023963903629149795,101.0785714285721,-0.7754555777209845
2023-04-29 22:00:00,29214.1,29219.8,29163.1,29183.0,1313.937,-0.0010651214851491342,99.3714285714294,-1.0106068601899856
2023-04-29 23:00:00,29183.0,29227.5,29106.8,29211.9,1654.73,0.0009898125473120794,103.57857142857236,-0.7525067000978384
2023-04-30 00:00:00,29211.9,29214.9,29107.2,29127.6,1853.728,-0.002889982213518263,106.14285714285792,-1.460584670236199
2023-04-30 01:00:00,29127.6,29151.8,29075.0,29083.4,2369.53,-0.0015186136123568744,104.56428571428634,-1.7781224645857048
2023-04-30 02:00:00,29083.4,29170.1,29074.8,29165.3,1167.707,0.0028120817793616773,107.21428571428623,-1.0223684779415478
2023-04-30 03:00:00,29165.3,29176.4,29129.0,29165.2,954.295,-3.4287379672543806e-06,102.18571428571497,-0.9979236704444204
2023-04-30 04:00:00,29165.2,29202.5,29154.1,29197.8,1073.158,0.0011171462532919563,100.13571428571491,-0.6476696927704446
2023-04-30 05:00:00,29197.8,29247.7,29191.3,29243.5,1432.993,0.001563962790530103,94.93571428571497,-0.16480092138890445
2023-04-30 06:00:00,29243.5,29265.4,29222.0,29252.0,1837.777,0.00029062064807819403,94.58571428571511,-0.03273083793081967
2023-04-30 07:00:00,29252.0,29284.0,29244.6,29245.0,1444.034,-0.00023932851371565812,78.75714285714379,-0.06497597772590458
2023-04-30 08:00:00,29245.0,29334.0,29217.0,29248.9,3530.034,0.00013334723811476014,80.47857142857227,0.0290643125278772
2023-04-30 09:00:00,29248.9,29253.2,29201.5,29242.9,1436.837,-0.000205156962892072,73.64285714285792,0.010955549923777369
2023-04-30 10:00:00,29242.9,29298.7,29174.2,29206.0,3067.772,-0.0012626415519321375,76.94285714285797,-0.4620439837040648
2023-04-30 11:00:00,29206.0,29236.0,29148.6,29183.9,1763.483,-0.0007569802673170537,76.62857142857216,-0.7481159569910988
2023-04-30 12:00:00,29183.9,29235.0,29168.2,29222.1,1734.522,0.0013080849723301547,77.35000000000062,-0.2428382499683701
2023-04-30 13:00:00,29222.1,29315.1,29222.1,29274.2,2721.254,0.0017813097162176616,75.37142857142915,0.4226069470257378
2023-04-30 14:00:00,29274.2,29429.3,29234.3,29373.4,5534.952,0.003382920856266325,81.60714285714337,1.6262707726953665
2023-04-30 15:00:00,29373.4,29955.0,29373.4,29645.0,37106.714,0.00920397426355427,117.66428571428618,4.26290019422097
2023-04-30 16:00:00,29645.0,29863.9,29617.1,29695.4,10166.051,0.0016986744989613593,128.485714285715,3.990106682832471
2023-04-30 17:00:00,29695.4,29812.9,29621.9,29622.5,6351.168,-0.0024579439495343337,138.74285714285776,2.9554326878148403
2023-04-30 18:00:00,29622.5,29662.6,29481.6,29562.7,7884.634,-0.0020207761517953863,148.21428571428623,2.258052736832181
2023-04-30 19:00:00,29562.7,29582.4,29167.1,29349.9,14145.862,-0.00722429244368698,173.85000000000062,0.5027508451191497
2023-04-30 20:00:00,29349.9,29349.9,29137.8,29321.5,8887.267,-0.0009681037854252266,185.9000000000007,0.2561116571090516
2023-04-30 21:00:00,29321.5,29483.5,29302.6,29398.1,5835.168,0.0026090110781051465,196.00714285714352,0.8615254400530877
2023-04-30 22:00:00,29398.1,29421.8,29347.2,29362.5,1497.356,-0.0012116964209243231,192.978571428572,0.5657866095665741
2023-04-30 23:00:00,29362.5,29408.6,29153.0,29217.0,4888.917,-0.004967618337859322,207.54285714285757,-0.5931619378684992
2023-05-01 00:00:00,29217.0,29328.4,29196.6,29301.2,4270.631,0.002877739168590083,208.06428571428634,0.0903620436898677
2023-05-01 01:00:00,29301.2,29301.3,28354.0,28489.5,26488.191,-0.028092872477498462,269.4857142857148,-4.673474845813573
2023-05-01 02:00:00,28489.5,28666.9,28405.0,28539.9,9684.269,0.0017675098500487907,283.4214285714292,-3.647389002059345
2023-05-01 03:00:00,28539.9,28584.6,28421.0,28542.9,5263.115,0.00010511047120187358,288.46428571428623,-3.166594021165104
2023-05-01 04:00:00,28542.9,28573.4,28459.3,28542.0,3649.522,-3.1531981314695024e-05,282.68571428571494,-2.8336796180779307
2023-05-01 05:00:00,28542.0,28621.5,28217.0,28476.1,11893.107,-0.002311547713563323,270.0357142857151,-2.784213027802463
2023-05-01 06:00:00,28476.1,28586.0,28437.8,28586.0,3952.946,0.003851948522287426,262.99285714285776,-2.1977574455150966
2023-05-01 07:00:00,28586.0,28699.1,28565.2,28619.0,7348.493,0.001153745429966051,258.91428571428617,-1.9505784572901752
2023-05-01 08:00:00,28619.0,28621.8,28535.1,28556.0,3295.522,-0.0022037612766754064,252.17857142857196,-2.027967383916512
2023-05-01 09:00:00,28556.0,28653.9,28476.6,28512.1,3791.995,-0.0015385130627919095,235.17857142857196,-2.0323568803057466
2023-05-01 10:00:00,28512.1,28548.5,28463.9,28539.8,2890.084,0.0009710457382347847,226.07142857142884,-1.8326880306196254
2023-05-01 11:00:00,28539.8,28567.6,28486.0,28507.7,2614.872,-0.0011253780932668697,218.97857142857148,-1.8213505046186158
2023-05-01 12:00:00,28507.7,28591.7,28421.0,28580.6,5518.29,0.002553939760855962,225.84285714285735,-1.528538537224997
2023-05-01 13:00:00,28580.6,28608.8,28429.0,28446.8,5174.913,-0.0046924897686687955,220.4285714285717,-1.8090010956395421
2023-05-01 14:00:00,28446.8,28566.4,28279.7,28460.0,11431.068,0.00046391644712904384,231.49285714285725,-1.6793201000683722
2023-05-01 15:00:00,28460.0,28476.1,28051.4,28162.8,23438.338,-0.010497634496698448,194.16428571428565,-2.3047514334268207
2023-05-01 16:00:00,28162.8,28378.0,27981.0,28345.6,15886.529,0.006469857141679334,203.81428571428555,-1.7312273912841525
2023-05-01 17:00:00,28345.6,28407.2,28153.7,28266.9,9506.837,-0.0027803064940284073,210.23571428571424,-1.820547501989457
2023-05-01 18:00:00,28266.9,28283.3,28054.8,28157.8,7638.86,-0.003867105574734028,218.40714285714265,-1.9587681084691775
2023-05-01 19:00:00,28157.8,28169.9,27789.1,27833.4,21582.031,-0.011587664842512327,216.71428571428572,-2.48858560323997
2023-05-01 20:00:00,27833.4,27957.3,27640.1,27661.7,12910.045,-0.006187953454511257,228.78571428571428,-2.6016097438007546
2023-05-01 21:00:00,27661.7,28125.2,27653.3,27979.4,8577.721,0.011419740178018592,252.9285714285717,-1.8384237653313666
2023-05-01 22:00:00,27979.4,28167.2,27922.7,28013.2,5739.905,0.0012073025401754687,264.2000000000002,-1.6789120194550653
2023-05-01 23:00:00,28013.2,28132.6,27997.0,28051.2,3260.36,0.0013555841432030273,261.2214285714285,-1.5287125621037534
2023-05-02 00:00:00,28051.2,28126.4,27965.0,28032.5,4570.602,-0.0006668604493995891,266.70714285714297,-1.4907816721971865
2023-05-02 01:00:00,28032.5,28078.0,27900.3,27920.5,4582.391,-0.004003365309623315,273.57142857142884,-1.6133799228787635
2023-05-02 02:00:00,27920.5,28028.5,27903.7,27996.5,3132.609,0.002718316318777403,270.2928571428573,-1.4094848505616382
2023-05-02 03:00:00,27996.5,28038.5,27918.0,28029.9,2158.156,0.0011922952021438794,266.05714285714305,-1.2931603811609418
2023-05-02 04:00:00,28029.9,28035.0,27909.2,27921.1,2189.986,-0.003889122165314654,254.56428571428583,-1.4171831883302155
2023-05-02 05:00:00,27921.1,27997.6,27860.0,27980.5,3709.789,0.0021251635858645867,234.05714285714308,-1.2595385713259661
2023-05-02 06:00:00,27980.5,28025.0,27952.3,27981.8,2149.601,4.645984887081517e-05,210.8928571428574,-1.205698627638656
2023-05-02 07:00:00,27981.8,28150.0,27975.0,28046.4,5238.247,0.0023059826525277977,205.28571428571453,-1.0530761399340922
2023-05-02 08:00:00,28046.4,28120.4,28004.6,28020.3,2676.108,-0.0009310339964843625,197.23571428571475,-1.053920617796687
2023-05-02 09:00:00,28020.3,28056.5,27926.8,27973.0,4212.944,-0.0016894882513078095,179.30000000000032,-1.0888700392746609
2023-05-02 10:00:00,27973.0,28037.6,27960.1,28003.9,1884.502,0.0011040269517822137,162.1785714285717,-0.9963138915421933
2023-05-02 11:00:00,28003.9,28085.7,28003.8,28072.9,2009.742,0.002460911992927503,134.32142857142884,-0.8448773159368093
2023-05-02 12:00:00,28072.9,28238.0,27973.8,28095.4,8922.181,0.0008011636885394677,135.72857142857174,-0.7736900943802808
2023-05-02 13:00:00,28095.4,28124.4,27915.0,27993.2,7684.288,-0.003644238333826744,141.0000000000005,-0.9105257534141088
2023-05-02 14:00:00,27993.2,28618.2,27891.4,28352.0,36696.863,0.012735950884894907,181.38571428571464,-0.27105416335205357
2023-05-02 15:00:00,28352.0,28768.6,28244.4,28520.0,24874.75,0.005908021123424795,206.13571428571439,0.04737913571974238
2023-05-02 16:00:00,28520.0,28607.4,28420.6,28447.9,10073.633,-0.002531251406381163,210.5642857142861,-0.048564311432937206
2023-05-02 17:00:00,28447.9,28579.0,28408.6,28565.1,5076.044,0.00411134881826117,214.1285714285719,0.21329295039716525
2023-05-02 18:00:00,28565.1,28774.4,28514.0,28701.6,9971.73,0.004767177382594927,223.74285714285776,0.5420405557090605
2023-05-02 19:00:00,28701.6,28869.0,28626.8,28666.0,10841.347,-0.0012411188395463474,231.2142857142865,0.5407474834429659
2023-05-02 20:00:00,28666.0,28768.6,28611.2,28658.4,5505.269,-0.00026515759587638954,237.26428571428627,0.6004249530794714
2023-05-02 21:00:00,28658.4,28688.0,28593.6,28646.5,2863.508,-0.00041532225589983066,231.50714285714352,0.6351669772519077
2023-05-02 22:00:00,28646.5,28796.5,28637.7,28716.9,4560.101,0.00245452798631003,234.57857142857185,0.8741535751632821
2023-05-02 23:00:00,28716.9,28754.1,28608.3,28655.1,2347.191,-0.002154361845589049,235.72857142857174,0.8094071811448289
2023-05-03 00:00:00,28655.1,28672.8,28467.0,28490.2,6086.233,-0.005771269297771948,244.8928571428574,0.44665736186016625
2023-05-03 01:00:00,28490.2,28579.1,28475.0,28532.1,3140.529,0.0014696007541275824,246.47857142857148,0.653297311864969
2023-05-03 02:00:00,28532.1,28532.7,28322.2,28493.6,5843.497,-0.0013502685929156193,242.64285714285714,0.6474560324060437
2023-05-03 03:00:00,28493.6,28524.9,28432.1,28507.1,1992.681,0.00047367840227980013,234.31428571428583,0.6926673737464158
2023-05-03 04:00:00,28507.1,28513.8,28420.0,28508.7,2237.658,5.612479349312807e-05,189.1000000000001,0.7015779887692061
2023-05-03 05:00:00,28508.7,28519.8,28446.3,28470.6,1826.628,-0.0013373279657110397,156.90714285714316,0.575897715677538
2023-05-03 06:00:00,28470.6,28670.0,28424.6,28592.6,7219.063,0.0042759672043003695,161.09285714285735,0.9958175528243541
2023-05-03 07:00:00,28592.6,28657.9,28563.1,28635.7,3284.392,0.0015062480677816307,155.69285714285746,1.123998633893061
2023-05-03 08:00:00,28635.7,28757.6,28571.2,28676.1,5532.848,0.0014098320657063308,150.4071428571429,1.2485395642213561
2023-05-03 09:00:00,28676.1,28683.8,28587.5,28655.1,2643.985,-0.000732585431290243,139.98571428571424,1.1707719222741915
2023-05-03 10:00:00,28655.1,28675.6,28545.6,28562.8,2709.823,-0.0032262659084287258,138.02857142857152,0.8543774897898323
2023-05-03 11:00:00,28562.8,28637.2,28511.6,28537.9,3614.611,-0.0008721434790927283,140.257142857143,0.7665126596848533
2023-05-03 12:00:00,28537.9,28561.0,28225.1,28297.3,14492.907,-0.008466634665155738,152.90714285714316,-0.038420791738190484
2023-05-03 13:00:00,28297.3,28385.5,28120.0,28357.1,13630.909,0.0021110459984855627,161.45714285714323,0.17813283906349903
2023-05-03 14:00:00,28357.1,28366.2,28069.1,28206.1,8980.1,-0.005339173127051338,167.978571428572,-0.3197176238881219
2023-05-03 15:00:00,28206.1,28333.3,28134.7,28297.6,5463.254,0.0032387287905531275,174.728571428572,0.009072261620265825
2023-05-03 16:00:00,28297.6,28474.5,28226.3,28465.0,8869.774,0.00589826700376641,177.4214285714292,0.5927141090976761
2023-05-03 17:00:00,28465.0,28768.8,28400.0,28558.2,17384.946,0.003268847872082492,197.13571428571464,0.884940152120345
2023-05-03 18:00:00,28558.2,28856.6,28211.9,28432.7,33981.088,-0.004404219019588866,236.4857142857145,0.4428911300334102
2023-05-03 19:00:00,28432.7,28496.1,28188.0,28308.9,11939.196,-0.004363648414708029,253.24285714285725,0.01145939598223429
2023-05-03 20:00:00,28308.9,28569.6,28273.4,28508.4,6937.577,0.00702253784950906,256.87142857142834,0.6764719474217452
2023-05-03 21:00:00,28508.4,29049.0,28504.6,28911.6,17171.495,0.014044117978049518,288.985714285714,1.9697553936308416
2023-05-03 22:00:00,28911.6,29262.8,28911.6,29091.4,13277.069,0.0061996991846312195,300.75714285714275,2.462183673892332
2023-05-03 23:00:00,29091.4,29120.0,28923.8,29014.0,6263.156,-0.0026641257363101433,307.89285714285717,2.0699287297012594
2023-05-04 00:00:00,29014.0,29093.0,28943.0,29031.9,5007.589,0.0006167533130646184,309.32142857142856,2.0047213144248794
2023-05-04 01:00:00,29031.9,29070.0,28969.6,29062.2,2263.38,0.0010431352838767241,307.52142857142854,1.9783896136871493
2023-05-04 02:00:00,29062.2,29176.0,28975.0,29045.4,4566.122,-0.0005782376304683238,297.88571428571413,1.8258829708325244
2023-05-04 03:00:00,29045.4,29085.0,29002.1,29076.1,1985.989,0.0010564077959133958,284.8428571428571,1.8320899482329058
2023-05-04 04:00:00,29076.1,29109.5,29052.0,29087.4,2254.432,0.000388559840524648,267.72857142857123,1.777762217232709
2023-05-04 05:00:00,29087.4,29210.0,29045.0,29191.9,4782.515,0.0035861828126042537,265.3285714285713,1.974272647009225
2023-05-04 06:00:00,29191.9,29229.1,29080.0,29154.2,3449.89,-0.001292288781824932,258.2499999999997,1.7881874358279068
2023-05-04 07:00:00,29154.2,29165.2,29022.5,29042.8,3773.365,-0.0038283807090101546,242.09999999999985,1.4131136949684318
2023-05-04 08:00:00,29042.8,29097.7,28970.3,29079.5,3363.843,0.0012628545283802019,205.15000000000015,1.4669953870452537
2023-05-04 09:00:00,29079.5,29101.5,29021.5,29076.1,2053.556,-0.00011692769067377409,188.85714285714312,1.4039870210711816
2023-05-04 10:00:00,29076.1,29384.2,29055.0,29229.9,14067.772,0.005275627095543981,191.21428571428623,1.7823086465845615
2023-05-04 11:00:00,29229.9,29259.9,29093.3,29144.0,5007.444,-0.0029430982683781664,164.228571428572,1.4844719398790525
2023-05-04 12:00:00,29144.0,29226.9,28977.0,29045.1,7698.636,-0.003399265334314496,156.99285714285776,1.155792759256814
2023-05-04 13:00:00,29045.1,29080.0,28631.2,28744.6,19464.203,-0.01039987085707374,175.03571428571482,0.1970585537759363
2023-05-04 14:00:00,28744.6,28920.0,28720.4,28771.0,8152.744,0.0009180118734410152,178.57857142857185,0.24720344554164292
2023-05-04 15:00:00,28771.0,28930.2,28760.0,28856.3,3677.975,0.0029604046102243396,183.5642857142861,0.5002151304759026
2023-05-04 16:00:00,28856.3,28964.8,28800.0,28910.4,5648.389,0.0018730519768895423,180.97857142857174,0.6588422007484105
2023-05-04 17:00:00,28910.4,28946.1,28772.0,28826.5,5197.826,-0.002906289012926492,187.49285714285725,0.34082173373772723
2023-05-04 18:00:00,28826.5,28838.1,28653.1,28786.0,6389.457,-0.00140594512202392,196.6000000000001,0.17417827352791318
2023-05-04 19:00:00,28786.0,28890.3,28707.7,28880.2,4292.346,0.0032670813679235087,197.85714285714286,0.4914652121133949
2023-05-04 20:00:00,28880.2,28911.8,28799.3,28850.0,2617.238,-0.0010462462542940624,195.24285714285725,0.37139349184737097
2023-05-04 21:00:00,28850.0,28879.6,28740.0,28833.0,2209.029,-0.0005894284448516003,195.02142857142852,0.2981083757649394
2023-05-04 22:00:00,28833.0,28841.0,28731.4,28765.5,1676.311,-0.00234381210971404,193.74999999999974,0.04729282883939941
2023-05-04 23:00:00,28765.5,28844.4,28762.1,28818.9,2434.032,0.0018546695044874318,193.91428571428565,0.2276571424894854
2023-05-05 00:00:00,28818.9,28948.7,28804.3,28923.0,3447.327,0.003605704446322602,180.71428571428572,0.5865684494774019
2023-05-05 01:00:00,28923.0,29337.5,28867.2,29312.6,14205.37,0.013380331364185202,202.40714285714265,1.8715374085027658
2023-05-05 02:00:00,29312.6,29534.7,29191.2,29231.6,13099.443,-0.0027671418068824136,209.09285714285684,1.5170604221581954
2023-05-05 03:00:00,29231.6,29282.0,29130.7,29185.0,3814.328,-0.0015954372519013861,187.84285714285684,1.3001505283361114
2023-05-05 04:00:00,29185.0,29255.0,29170.8,29208.2,2042.979,0.0007946131131956354,179.59999999999985,1.320901369183487
2023-05-05 05:00:00,29208.2,29240.0,29143.1,29187.4,2152.949,-0.0007123824698999743,174.36428571428561,1.20050498542769
2023-05-05 06:00:00,29187.4,29219.0,29106.1,29150.9,2732.54,-0.0012513221935731677,170.6571428571429,1.0361115238596765
2023-05-05 07:00:00,29150.9,29230.0,29023.0,29054.9,6493.722,-0.0032986433327388772,173.007142857143,0.6830264246769836
2023-05-05 08:00:00,29054.9,29113.0,29025.3,29050.6,2559.693,-0.0001480066433591683,166.05714285714308,0.6399033710657773
2023-05-05 09:00:00,29050.6,29134.6,29007.7,29091.7,3006.875,0.0014137729964496478,162.0785714285716,0.7490212340607563
2023-05-05 10:00:00,29091.7,29117.2,29062.9,29101.7,2057.885,0.00034368158926724874,157.92142857142866,0.7531065183332959
2023-05-05 11:00:00,29101.7,29186.0,29050.9,29138.2,4958.002,0.0012534363822316967,157.6000000000001,0.8432465391397588
2023-05-05 12:00:00,29138.2,29302.1,28750.0,28934.8,23526.066,-0.007005005139650614,189.20714285714297,0.1289369273354993
2023-05-05 13:00:00,28934.8,29229.9,28878.2,29160.9,10707.161,0.007783747904022055,208.44999999999996,0.8708955746053572
2023-05-05 14:00:00,29160.9,29436.5,29101.2,29250.4,13937.025,0.003064477936337156,222.0857142857141,1.155171095522652
2023-05-05 15:00:00,29250.4,29362.0,29124.0,29346.1,7705.601,0.003266409600870346,205.492857142857,1.4614534021098837
2023-05-05 16:00:00,29346.1,29674.0,29346.0,29578.9,19175.455,0.007901610903574543,204.38571428571413,2.2775193887458856
2023-05-05 17:00:00,29578.9,29666.0,29451.9,29454.7,5513.165,-0.004207779408706704,208.87142857142837,1.789412710493844
2023-05-05 18:00:00,29454.7,29539.9,29292.3,29386.0,5802.227,-0.0023351194400195586,220.54285714285703,1.483275688861151
2023-05-05 19:00:00,29386.0,29562.0,29365.1,29552.1,3701.153,0.005636436863132436,227.68571428571417,2.053517947667795
2023-05-05 20:00:00,29552.1,29578.9,29440.0,29482.8,2775.604,-0.002347764858813837,229.54285714285703,1.7478569745975021
2023-05-05 21:00:00,29482.8,29546.4,29442.8,29476.5,1808.663,-0.0002137067442787218,222.1571428571429,1.7566696675822961
2023-05-05 22:00:00,29476.5,29642.4,29463.9,29573.2,3289.504,0.0032752100837680083,228.64285714285714,2.140529302212539
2023-05-05 23:00:00,29573.2,29586.9,29468.2,29495.2,1901.45,-0.002641007555206551,228.05714285714308,1.693138111496258
2023-05-06 00:00:00,29495.2,29833.0,29470.2,29660.6,9273.733,0.005592027527824664,250.09285714285735,2.2500817132078694
2023-05-06 01:00:00,29660.6,29681.0,29489.0,29531.5,5257.357,-0.004362075503531755,254.15714285714316,1.6205697229900233
2023-05-06 02:00:00,29531.5,29532.2,29434.7,29455.0,2579.983,-0.0025938152929981216,221.6857142857147,1.2533670326846533
2023-05-06 03:00:00,29455.0,29463.1,29339.0,29358.6,3569.444,-0.00327815628795604,205.4285714285717,0.8344681250357828
2023-05-06 04:00:00,29358.6,29404.0,29323.8,29345.2,2556.325,-0.0004565292275025749,187.20714285714323,0.7534479193324323
2023-05-06 05:00:00,29345.2,29379.9,29329.5,29344.0,1379.613,-4.089338413768403e-05,173.80714285714333,0.7240097092142397
2023-05-06 06:00:00,29344.0,29385.1,29253.2,29381.9,3830.733,0.0012907424241035972,159.80000000000032,0.8459822352541511
2023-05-06 07:00:00,29381.9,29424.2,29349.7,29356.4,2129.055,-0.0008682580735901183,149.82857142857185,0.7280248520048529
2023-05-06 08:00:00,29356.4,29358.9,29128.0,29317.1,8197.627,-0.0013396168927107418,148.63571428571464,0.558666936162682
2023-05-06 09:00:00,29317.1,29342.6,29271.4,29275.8,1878.57,-0.001409727350574278,139.6571428571429,0.3787858615296723
2023-05-06 10:00:00,29275.8,29304.0,29197.9,29235.2,3436.809,-0.0013877734619476643,137.31428571428555,0.20724232270340504
2023-05-06 11:00:00,29235.2,29269.9,29210.0,29268.1,1428.454,0.0011247229974448813,134.19285714285692,0.32181362755432497
2023-05-06 12:00:00,29268.1,29268.1,29005.3,29095.9,9235.867,-0.005900914936541251,140.21428571428547,-0.3453023033583853
2023-05-06 13:00:00,29095.9,29095.9,28870.7,28941.2,10385.453,-0.0053310853363474076,147.8214285714283,-0.9296255342981153
2023-05-06 14:00:00,28941.2,28941.2,28532.0,28597.0,19489.084,-0.011964368224856142,151.13571428571413,-2.134120769476869
2023-05-06 15:00:00,28597.0,28619.4,28325.0,28567.4,11540.121,-0.0010356096677466384,158.44999999999996,-2.1758979998569403
2023-05-06 16:00:00,28567.4,28710.0,28529.4,28696.3,4211.769,0.004501987042779789,164.38571428571413,-1.6882083091644664
2023-05-06 17:00:00,28696.3,28835.0,28660.8,28761.3,5516.321,0.002262538906197361,167.96428571428572,-1.4348114036881916
2023-05-06 18:00:00,28761.3,28953.0,28760.1,28903.0,5684.0,0.004914662459000512,176.01428571428576,-0.9286104800664337
2023-05-06 19:00:00,28903.0,28948.7,28822.2,28824.4,3246.021,-0.0027231452853117032,181.44999999999996,-1.208339719494773
2023-05-06 20:00:00,28824.4,28853.5,28760.0,28777.1,2515.789,-0.0016423187115442704,178.70714285714297,-1.3750238759132558
2023-05-06 21:00:00,28777.1,28810.0,28621.0,28796.6,4949.985,0.0006773926548283575,186.88571428571439,-1.2906418360288636
2023-05-06 22:00:00,28796.6,28849.9,28747.6,28823.3,2874.857,0.0009267632158691507,177.70000000000022,-1.1917327454470874
2023-05-06 23:00:00,28823.3,28869.0,28791.9,28833.3,1369.869,0.0003468813665831701,178.12142857142888,-1.1565092054750545
2023-05-07 00:00:00,28833.3,28945.3,28774.4,28926.9,3622.538,0.0032409888446112375,182.75000000000026,-0.8488122908073678
2023-05-07 01:00:00,28926.9,29129.3,28797.4,28872.3,6993.266,-0.0018893000678563004,202.17857142857142,-1.052465908557082
2023-05-07 02:00:00,28872.3,28931.8,28801.0,28805.2,3353.152,-0.0023267315771830885,192.75,-1.2731176273874212
2023-05-07 03:00:00,28805.2,28832.1,28723.7,28784.4,3071.378,-0.0007223526784156353,184.40714285714265,-1.2904287387855347
2023-05-07 04:00:00,28784.4,28842.8,28774.2,28826.3,1653.776,0.0014545911571214824,160.07857142857105,-1.1018372388855986
2023-05-07 05:00:00,28826.3,28892.0,28806.4,28865.2,2483.206,0.0013485524174367636,145.16428571428514,-0.9364792789756974
2023-05-07 06:00:00,28865.2,28921.4,28849.8,28892.8,1785.502,0.0009557118356170023,137.37857142857112,-0.8148951351938927
2023-05-07 07:00:00,28892.8,28932.0,28877.7,28888.5,1559.242,-0.00014883708078350345,128.8142857142853,-0.8040090875529277
2023-05-07 08:00:00,28888.5,28939.6,28825.7,28844.1,2793.822,-0.0015381260762058048,123.1714285714279,-0.9253891905342578
2023-05-07 09:00:00,28844.1,28877.0,28741.9,28804.1,3369.489,-0.001387727853403739,123.78571428571351,-1.0317762349600208
